,date,title,summary
1288,2018.10.10.,"북핵, 영변이 개발 ‘심장’… 풍계리서 능력 키우고 동창리서 완성",김정은은 이 동창리 미사일 시설의 폐쇄를 6월 북-미 회담에서 도널드 트럼프 대통령에게 ‘회담 보너스’처럼 선사했다. 일부 시설의 해체 움직임이 인공위성을 통해 포착되기는 했지만 미국의 북한전문 사이트인...
1289,2018.10.10.,“미투 이제 겨우 한살… 남성중심 왜곡된 性 변화의 첫발 뗐다”,8일 도널드 트럼프 미국 대통령까지 나서 “(캐버노 대법관 인준 과정이) 민주당이 꾸며낸 거짓말에 휘말렸다”고 비난하며 싸움에 불을 붙였다. 올해 초 퓨리서치센터의 설문조사 결과에 따르면 민주당 지지 여성의 66...
1290,2018.10.10.,[사설] 격변과 대혼돈의 시대 새 해법 모색할 세계지식포럼,2016년 결정된 브렉시트(영국의 유럽연합 탈퇴)에 이어 도널드 트럼프 대통령이 촉발한 미국 우선주의는 70년... 재닛 옐런 전 미국 연방준비제도이사회 의장과 트럼프 행정부에서 백악관 국가안보회의 보좌관을 역임한...
1291,2018.10.10.,"[사설] 美 의회 ‘방위비분담금 입법화’, 치밀한 대비책 있나",또 도널드 트럼프 대통령이 모든 동맹국이 공동방위비용 분담에 동의하도록 할 방법을 찾아야 한다는... 트럼프 대통령은 지난달 26일 한·미 연합훈련과 관련해 “그 비용이 얼마나 드는지 아느냐”며 “한국이 돈을 내야...
1292,2018.10.10.,"[사설] “베네수엘라 되지 말자”는 브라질 민심, 한국은 어떤가","보우소나루는 ‘브라질의 트럼프’로 불린다. 화법이 직설적인 데다 군사독재 미화, 여성 비하, 인종 차별 발언 등을 일삼는 탓이다. 그럼에도 많은 유권자가 지지한다. 국가와 민생을 걱정하는 민심에 부응하는 대선..."
1293,2018.10.10.,트럼프 “2차 북미 정상회담 장소 3-4곳 검토 중”,도널드 트럼프 미국 대통령이 김정은 북한 국무위원장과의 2차 북미 정상회담 장소 후보지로 3~4곳을 검토... 트럼프 대통령은 9일(현지시간) 백악관 집무실에서 니키 헤일리 주 유엔 미국 대사의 사임 소식을 발표하기...
1294,2018.10.10.,니키 헤일리 유엔주재 美 대사 사임,도널드 트럼프 행정부의 핵심 외교라인 중 한 명이 또 물러난 것이다. 대북 제재와 관련해 강경 발언을... 트럼프 대통령이 지난달 25일 유엔총회 연설에서 자화자찬을 이어가자 총회장 곳곳에서 웃음이 터져나온 일이...
1295,2018.10.10.,헤일리 유엔 美대사 돌연 사임,"[동아일보] NYT “트럼프, 사의 즉각 수용” 한때 ‘도널드 트럼프 미국 대통령의 확성기’로 불리며 “그의 발언이 곧 트럼프 행정부의 외교 정책”이라는 평가를 받았던 니키 헤일리 유엔 주재 미국대사(46·사진)가 9일..."
1296,2018.10.10.,[광화문에서/윤완준]미중 ‘철의 장막’ 논란… 한반도도 자유롭지 않다,도널드 트럼프 미국 대통령이 무역 불균형 문제로 중국을 압박한 것과는 차원이 달랐다. 미국과 중국 안팎에서 “중국을 미국과 여러 전선에서 장기적 전쟁에 빨려 들어가게 하는 신냉전 선언처럼 보인다”는 말이 나왔다....
1297,2018.10.10.,"북핵, 영변이 개발 ‘심장’… 풍계리서 능력 키우고 동창리서 완성",김정은은 이 동창리 미사일 시설의 폐쇄를 6월 북-미 회담에서 도널드 트럼프 대통령에게 ‘회담 보너스’처럼 선사했다. 일부 시설의 해체 움직임이 인공위성을 통해 포착되기는 했지만 미국의 북한전문 사이트인...
1298,2018.10.10.,美언론-전문가 “비핵화 실질 진전 없었다” 폼페이오 방북 결과에 싸늘,트럼프 대통령은 ‘지난 행정부와는 다른 방식으로 비핵화 협상을 이끌겠다’며 단계적 방식이 아닌... 협상은 트럼프 행정부가 줄기차게 주장해온 ‘최종적이고 완전히 검증 가능한 비핵화(FFVD)’와는 거리가 있다”고...
1299,2018.10.10.,"신약개발-위탁생산 두 날개로… SK, 바이오시장서 난다","더구나 세계 최대 제약시장인 미국은 도널드 트럼프 정부 출범 이후 ‘자국 생산 우선주의’가 한층 짙어졌다. 규제 강화를 뚫어내려면 현지 생산시설 인수는 필수였다. 1998년 설립된 앰팩은 항암제, 중추신경계..."
1300,2018.10.10.,[사설] 격변과 대혼돈의 시대 새 해법 모색할 세계지식포럼,2016년 결정된 브렉시트(영국의 유럽연합 탈퇴)에 이어 도널드 트럼프 대통령이 촉발한 미국 우선주의는 70년... 재닛 옐런 전 미국 연방준비제도이사회 의장과 트럼프 행정부에서 백악관 국가안보회의 보좌관을 역임한...
1301,2018.10.10.,"[사설] “베네수엘라 되지 말자”는 브라질 민심, 한국은 어떤가","보우소나루는 ‘브라질의 트럼프’로 불린다. 화법이 직설적인 데다 군사독재 미화, 여성 비하, 인종 차별 발언 등을 일삼는 탓이다. 그럼에도 많은 유권자가 지지한다. 국가와 민생을 걱정하는 민심에 부응하는 대선..."
1302,2018.10.10.,"[사설] 美 의회 ‘방위비분담금 입법화’, 치밀한 대비책 있나",또 도널드 트럼프 대통령이 모든 동맹국이 공동방위비용 분담에 동의하도록 할 방법을 찾아야 한다는... 트럼프 대통령은 지난달 26일 한·미 연합훈련과 관련해 “그 비용이 얼마나 드는지 아느냐”며 “한국이 돈을 내야...
1303,2018.10.10.,트럼프 “2차 북미 정상회담 장소 3-4곳 검토 중”,도널드 트럼프 미국 대통령이 김정은 북한 국무위원장과의 2차 북미 정상회담 장소 후보지로 3~4곳을 검토... 트럼프 대통령은 9일(현지시간) 백악관 집무실에서 니키 헤일리 주 유엔 미국 대사의 사임 소식을 발표하기...
1304,2018.10.10.,니키 헤일리 유엔주재 美 대사 사임,도널드 트럼프 행정부의 핵심 외교라인 중 한 명이 또 물러난 것이다. 대북 제재와 관련해 강경 발언을... 트럼프 대통령이 지난달 25일 유엔총회 연설에서 자화자찬을 이어가자 총회장 곳곳에서 웃음이 터져나온 일이...
1305,2018.10.10.,헤일리 유엔 美대사 돌연 사임,"[동아일보] NYT “트럼프, 사의 즉각 수용” 한때 ‘도널드 트럼프 미국 대통령의 확성기’로 불리며 “그의 발언이 곧 트럼프 행정부의 외교 정책”이라는 평가를 받았던 니키 헤일리 유엔 주재 미국대사(46·사진)가 9일..."
1306,2018.10.10.,[광화문에서/윤완준]미중 ‘철의 장막’ 논란… 한반도도 자유롭지 않다,도널드 트럼프 미국 대통령이 무역 불균형 문제로 중국을 압박한 것과는 차원이 달랐다. 미국과 중국 안팎에서 “중국을 미국과 여러 전선에서 장기적 전쟁에 빨려 들어가게 하는 신냉전 선언처럼 보인다”는 말이 나왔다....
1307,2018.10.10.,美언론-전문가 “비핵화 실질 진전 없었다” 폼페이오 방북 결과에 싸늘,트럼프 대통령은 ‘지난 행정부와는 다른 방식으로 비핵화 협상을 이끌겠다’며 단계적 방식이 아닌... 협상은 트럼프 행정부가 줄기차게 주장해온 ‘최종적이고 완전히 검증 가능한 비핵화(FFVD)’와는 거리가 있다”고...
1308,2018.10.10.,"북핵, 영변이 개발 ‘심장’… 풍계리서 능력 키우고 동창리서 완성",김정은은 이 동창리 미사일 시설의 폐쇄를 6월 북-미 회담에서 도널드 트럼프 대통령에게 ‘회담 보너스’처럼 선사했다. 일부 시설의 해체 움직임이 인공위성을 통해 포착되기는 했지만 미국의 북한전문 사이트인...
1309,2018.10.10.,"힉스 前 백악관 공보국장, 폭스뉴스 부사장 합류","""트럼프와 폭스 유대 관계 확인"" 도널드 트럼프 미국 대통령의 측근으로 꼽혔던 호프 힉스(29·사진) 전 백악관 공보국장이 보수 성향 방송 매체인 폭스뉴스에 부사장급으로 합류했다고 미 언론이 보도했다. 8일(현지..."
1310,2018.10.10.,[사설] 격변과 대혼돈의 시대 새 해법 모색할 세계지식포럼,2016년 결정된 브렉시트(영국의 유럽연합 탈퇴)에 이어 도널드 트럼프 대통령이 촉발한 미국 우선주의는 70년... 재닛 옐런 전 미국 연방준비제도이사회 의장과 트럼프 행정부에서 백악관 국가안보회의 보좌관을 역임한...
1311,2018.10.10.,"[사설] 美 의회 ‘방위비분담금 입법화’, 치밀한 대비책 있나",또 도널드 트럼프 대통령이 모든 동맹국이 공동방위비용 분담에 동의하도록 할 방법을 찾아야 한다는... 트럼프 대통령은 지난달 26일 한·미 연합훈련과 관련해 “그 비용이 얼마나 드는지 아느냐”며 “한국이 돈을 내야...
1312,2018.10.10.,"[사설] “베네수엘라 되지 말자”는 브라질 민심, 한국은 어떤가","보우소나루는 ‘브라질의 트럼프’로 불린다. 화법이 직설적인 데다 군사독재 미화, 여성 비하, 인종 차별 발언 등을 일삼는 탓이다. 그럼에도 많은 유권자가 지지한다. 국가와 민생을 걱정하는 민심에 부응하는 대선..."
1313,2018.10.10.,트럼프 “2차 북미 정상회담 장소 3-4곳 검토 중”,도널드 트럼프 미국 대통령이 김정은 북한 국무위원장과의 2차 북미 정상회담 장소 후보지로 3~4곳을 검토... 트럼프 대통령은 9일(현지시간) 백악관 집무실에서 니키 헤일리 주 유엔 미국 대사의 사임 소식을 발표하기...
1314,2018.10.10.,니키 헤일리 유엔주재 美 대사 사임,도널드 트럼프 행정부의 핵심 외교라인 중 한 명이 또 물러난 것이다. 대북 제재와 관련해 강경 발언을... 트럼프 대통령이 지난달 25일 유엔총회 연설에서 자화자찬을 이어가자 총회장 곳곳에서 웃음이 터져나온 일이...
1315,2018.10.10.,헤일리 유엔 美대사 돌연 사임,"[동아일보] NYT “트럼프, 사의 즉각 수용” 한때 ‘도널드 트럼프 미국 대통령의 확성기’로 불리며 “그의 발언이 곧 트럼프 행정부의 외교 정책”이라는 평가를 받았던 니키 헤일리 유엔 주재 미국대사(46·사진)가 9일..."
1316,2018.10.10.,[광화문에서/윤완준]미중 ‘철의 장막’ 논란… 한반도도 자유롭지 않다,도널드 트럼프 미국 대통령이 무역 불균형 문제로 중국을 압박한 것과는 차원이 달랐다. 미국과 중국 안팎에서 “중국을 미국과 여러 전선에서 장기적 전쟁에 빨려 들어가게 하는 신냉전 선언처럼 보인다”는 말이 나왔다....
1317,2018.10.10.,美언론-전문가 “비핵화 실질 진전 없었다” 폼페이오 방북 결과에 싸늘,트럼프 대통령은 ‘지난 행정부와는 다른 방식으로 비핵화 협상을 이끌겠다’며 단계적 방식이 아닌... 협상은 트럼프 행정부가 줄기차게 주장해온 ‘최종적이고 완전히 검증 가능한 비핵화(FFVD)’와는 거리가 있다”고...
1318,2018.10.10.,"북핵, 영변이 개발 ‘심장’… 풍계리서 능력 키우고 동창리서 완성",김정은은 이 동창리 미사일 시설의 폐쇄를 6월 북-미 회담에서 도널드 트럼프 대통령에게 ‘회담 보너스’처럼 선사했다. 일부 시설의 해체 움직임이 인공위성을 통해 포착되기는 했지만 미국의 북한전문 사이트인...
1319,2018.10.10.,"힉스 前 백악관 공보국장, 폭스뉴스 부사장 합류","""트럼프와 폭스 유대 관계 확인"" 도널드 트럼프 미국 대통령의 측근으로 꼽혔던 호프 힉스(29·사진) 전 백악관 공보국장이 보수 성향 방송 매체인 폭스뉴스에 부사장급으로 합류했다고 미 언론이 보도했다. 8일(현지..."
1320,2018.10.10.,[사설] 격변과 대혼돈의 시대 새 해법 모색할 세계지식포럼,2016년 결정된 브렉시트(영국의 유럽연합 탈퇴)에 이어 도널드 트럼프 대통령이 촉발한 미국 우선주의는 70년... 재닛 옐런 전 미국 연방준비제도이사회 의장과 트럼프 행정부에서 백악관 국가안보회의 보좌관을 역임한...
1321,2018.10.10.,"[사설] “베네수엘라 되지 말자”는 브라질 민심, 한국은 어떤가","보우소나루는 ‘브라질의 트럼프’로 불린다. 화법이 직설적인 데다 군사독재 미화, 여성 비하, 인종 차별 발언 등을 일삼는 탓이다. 그럼에도 많은 유권자가 지지한다. 국가와 민생을 걱정하는 민심에 부응하는 대선..."
1322,2018.10.10.,"[사설] 美 의회 ‘방위비분담금 입법화’, 치밀한 대비책 있나",또 도널드 트럼프 대통령이 모든 동맹국이 공동방위비용 분담에 동의하도록 할 방법을 찾아야 한다는... 트럼프 대통령은 지난달 26일 한·미 연합훈련과 관련해 “그 비용이 얼마나 드는지 아느냐”며 “한국이 돈을 내야...
1323,2018.10.10.,트럼프 “2차 북미 정상회담 장소 3-4곳 검토 중”,도널드 트럼프 미국 대통령이 김정은 북한 국무위원장과의 2차 북미 정상회담 장소 후보지로 3~4곳을 검토... 트럼프 대통령은 9일(현지시간) 백악관 집무실에서 니키 헤일리 주 유엔 미국 대사의 사임 소식을 발표하기...
1324,2018.10.10.,니키 헤일리 유엔주재 美 대사 사임,도널드 트럼프 행정부의 핵심 외교라인 중 한 명이 또 물러난 것이다. 대북 제재와 관련해 강경 발언을... 트럼프 대통령이 지난달 25일 유엔총회 연설에서 자화자찬을 이어가자 총회장 곳곳에서 웃음이 터져나온 일이...
